|Catastro|ReferenciaCP|IdCliente|Producto|Fecha|TipoProducto|AltaCliente
236062|006 2006900500UN01DR0UN|006 2006900500|6125157|N01|2020-05-03|Servicio principal|2020-03-26 00:00:00
201209|024V3120101792UN070A0UN|024V3120101792|6111005|N06|2020-03-03|Servicio sin cuota|2020-02-12 00:00:00
115939|022 2007501220UNPBDR0UN|022 2007501220|6110425|N01|2020-04-03|Servicio sin cuota|2020-02-09 00:00:00
99978|001 3120101190UN03DR0UN|001 3120101190|6107684|N06|2020-05-03|Servicio principal|2020-02-05 00:00:00
324253|006 4806500046UN030C0UN|006 4806500046|2136424|N06|2020-06-03|Servicio principal|2020-04-16 00:00:00
184292|005 4890200017UN05UN00A|005 4890200017|984297|N06|2020-06-03|Servicio sin cuota|2020-03-11 00:00:00
210837|005 4801300300UN02CN0UN|005 4801300300|4235492|N06|2020-05-03|Servicio principal|2020-03-20 00:00:00
7898|003 4890200190UN040B0UN|003 4890200190|6096735|N06|2020-05-03|Servicio principal|2020-01-04 00:00:00
87390|003 4802001850UN040A0UN|003 4802001850|6106718|N06|2020-04-03|Servicio principal|2020-02-20 00:00:00
327288|001 2512002020E2030B0UN|001 2512002020|4274385|N06|2020-03-03|Servicio principal|2020-02-20 00:00:00
275035|022 2090200555UNPBUN0UN|022 2090200555|4262282|N01|2020-06-03|Servicio principal|2020-05-08 00:00:00
194902|024 4803400008UN050F0UN|024 4803400008|1416983|N01|2020-05-03|Servicio sin cuota|2020-03-14 00:00:00
284510|036 0801903396UN04UN001|036 0801903396|6103045|N06|2020-02-03|Servicio sin cuota|2020-01-30 00:00:00
294537|033 0818400124UN04UN003|033 0818400124|6097696|N04|2020-04-03|Servicio principal|2020-01-12 00:00:00
308844|002 2608900533E1010A0UN|002 2608900533|6100109|N04|2020-06-03|Servicio principal|2020-01-17 00:00:00
28397|002 4802700017UN060A0UN|002 4802700017|769967|N06|2020-03-03|Servicio principal|2020-01-11 00:00:00
58499|032 4804400338UN010E0UN|032 4804400338|6103103|N06|2020-05-03|Servicio principal|2020-02-05 00:00:00
85349|031 2001801502UNEN0A0UN|031 2001801502|3469189|N06|2020-05-03|Servicio principal|2020-01-30 00:00:00
90125|023 3120102157UN030A0UN|023 3120102157|4185534|N06|2020-02-03|Servicio sin cuota|2020-01-31 00:00:00
47607|011 0105904585UN03IZ0UN|011 0105904585|2052945|N06|2020-05-03|Servicio principal|2020-01-17 00:00:00
30472|005 0105106010UNPB0C0UN|005 0105106010|6096924|N01|2020-02-03|Servicio principal|2020-01-16 00:00:00
27839|026 0826602128E1A1UN001|026 0826602128|6099565|N04|2020-02-03|Servicio principal|2020-01-13 00:00:00
144062|017 3114900037UN02UN001|017 3114900037|6112607|N04|2020-06-03|Servicio principal|2020-02-28 00:00:00
144640|002 4803400031UN040C0UN|002 4803400031|6114574|N01|2020-05-03|Servicio sin cuota|2020-02-22 00:00:00
198570|008 4802002130UNPBIZ0UN|008 4802002130|6123992|N01|2020-05-03|Servicio principal|2020-03-19 00:00:00
235123|060 4808200037UN030B0UN|060 4808200037|6102442|N04|2020-05-03|Servicio principal|2020-01-22 00:00:00
227568|052 3106000014UN010B0UN|052 3106000014|6105580|N06|2020-02-03|Servicio sin cuota|2020-01-29 00:00:00
256961|006 0105904225UN05IZ0UN|006 0105904225|6136056|N06|2020-05-03|Servicio principal|2020-04-26 00:00:00
65183|007 4808200058UN040E0UN|007 4808200058|7281|N01|2020-02-03|Servicio sin cuota|2020-01-25 00:00:00
27198|010 4800300123UN02IZ0UN|010 4800300123|6099525|N01|2020-03-03|Servicio principal|2020-01-11 00:00:00
333917|052 4804400070UN020A0UN|052 4804400070|6125152|N01|2020-04-03|Servicio sin cuota|2020-03-20 00:00:00
115857|006 4800300175UN040A0UN|006 4800300175|6110410|N06|2020-05-03|Servicio principal|2020-02-12 00:00:00
305165|017 4804400267UN010A0DR|017 4804400267|6106052|N01|2020-03-03|Servicio principal|2020-01-29 00:00:00
89824|007B2003601511UNPBUN0UN|007B2003601511|6107063|N01|2020-05-03|Servicio principal|2020-01-31 00:00:00
255045|035 4807300018UNPBUN0UN|035 4807300018|62977|N06|2020-06-03|Servicio principal|2020-04-03 00:00:00
177728|011 4802004630UN04IZ0UN|011 4802004630|6119961|N01|2020-06-03|Servicio sin cuota|2020-03-08 00:00:00
177349|009 4804300092UNPB0C0UN|009 4804300092|6119898|N01|2020-06-03|Servicio sin cuota|2020-03-07 00:00:00
18414|026 2003406003UN020A0UN|026 2003406003|6098417|N04|2020-02-03|Servicio principal|2020-01-10 00:00:00
160985|001 4807400051UN03IZ0UN|001 4807400051|6117090|N04|2020-06-03|Servicio principal|2020-03-04 00:00:00
24354|021 3125000004UN01IZ0UN|021 3125000004|6099184|N06|2020-02-03|Servicio sin cuota|2020-01-18 00:00:00
171059|003 2006908330UN030B0UN|003 2006908330|6118814|N01|2020-06-03|Servicio sin cuota|2020-03-01 00:00:00
46653|010 2006703703UN070D0UN|010 2006703703|1414556|N06|2020-02-03|Servicio principal|2020-01-17 00:00:00
157934|009 4802003090UN03IZ0UN|009 4802003090|6116664|N01|2020-05-03|Servicio principal|2020-02-26 00:00:00
5676|037 4802007530UN05DR0IZ|037 4802007530|6096106|N01|2020-06-03|Servicio principal|2020-01-10 00:00:00
84455|015 2003002104UN01IZ0UN|015 2003002104|6106375|N04|2020-02-03|Servicio principal|2020-01-31 00:00:00
337119|129 2006900100UN02IZ0UN|129 2006900100|6115475|N01|2020-06-03|Servicio sin cuota|2020-02-22 00:00:00
255047|024 2000901230UN01IZ0UN|024 2000901230|6130549|N01|2020-06-03|Servicio sin cuota|2020-04-04 00:00:00
198268|003 4806900177UNPB0B0UN|003 4806900177|6124555|N04|2020-05-03|Servicio principal|2020-03-15 00:00:00
130522|008 0105904010UN01UN001|008 0105904010|6112468|N04|2020-06-03|Servicio principal|2020-02-16 00:00:00
189551|012 4808201001UN01IZ0UN|012 4808201001|6122485|N06|2020-06-03|Servicio principal|2020-03-12 00:00:00
107051|007 0826602840E303UN004|007 0826602840|6109327|N04|2020-04-03|Servicio principal|2020-02-10 00:00:00
279705|006 2001801504UN010A0UN|006 2001801504|1389933|N06|2020-03-03|Servicio principal|2020-02-06 00:00:00
307512|033 4808400016UN03IZ0UN|033 4808400016|3497457|N06|2020-06-03|Servicio principal|2020-04-29 00:00:00
164199|006 2004901210UN060A0UN|006 2004901210|3457966|N06|2020-06-03|Servicio principal|2020-02-28 00:00:00
80978|018 3120102410UNPBUN001|018 3120102410|6105937|N06|2020-04-03|Servicio principal|2020-02-05 00:00:00
110301|025 4801301000UN060A0UN|025 4801301000|6109777|N01|2020-03-03|Servicio principal|2020-02-12 00:00:00
339391|009 4806500017UN03DR0UN|009 4806500017|6100626|N04|2020-06-03|Servicio principal|2020-01-16 00:00:00
277458|003 2004503603UNPB0C0UN|003 2004503603|6141672|N04|2020-06-03|Servicio principal|2020-05-28 00:00:00
76948|019 4807800119UN03IZ0UN|019 4807800119|6054038|N01|2020-06-03|Servicio sin cuota|2020-01-26 00:00:00
232631|016 2006906090UNPB0B0UN|016 2006906090|6126656|N06|2020-05-03|Servicio principal|2020-03-20 00:00:00
323705|010C4807600009UN010A0UN|010C4807600009|6122746|N06|2020-06-03|Servicio principal|2020-05-01 00:00:00
121962|001 4800300050UN02IZ0UN|001 4800300050|1807678|N06|2020-06-03|Servicio principal|2020-02-12 00:00:00
66907|001 4809000070UN010B0UN|001 4809000070|3390850|N04|2020-06-03|Servicio principal|2020-01-25 00:00:00
12807|001 4802003715UN050E0UN|001 4802003715|1780405|N06|2020-03-03|Servicio principal|2020-01-04 00:00:00
68010|002A0105806140UNPBUN001|002A0105806140|6103263|N04|2020-03-03|Servicio principal|2020-01-25 00:00:00
320364|00123902000481UN010C0UN|123902000481|6140421|N06|2020-06-03|Servicio principal|2020-05-22 00:00:00
334568|029 0801902344UN01UN002|029 0801902344|6136105|N06|2020-06-03|Servicio sin cuota|2020-04-27 00:00:00
120179|001 2007501113IZ010D0UN|001 2007501113|6111063|N06|2020-03-03|Servicio principal|2020-02-13 00:00:00
305053|046 4801301880UN05IZ0UN|046 4801301880|6094225|N06|2020-02-03|Servicio principal|2020-01-25 00:00:00
292118|008 3190400006UNPBIZ0UN|008 3190400006|6146924|N06|2020-06-03|Servicio sin cuota|2020-05-31 00:00:00
95529|026 4804500053UN010A0UN|026 4804500053|6107768|N06|2020-05-03|Servicio principal|2020-02-06 00:00:00
119394|002 3123200015UN020D0UN|002 3123200015|4259172|N06|2020-03-03|Servicio sin cuota|2020-02-09 00:00:00
289909|006 4809200012UN010A0UN|006 4809200012|6145823|N01|2020-06-03|Servicio sin cuota|2020-05-27 00:00:00
144651|002 4803400031UN040C0UN|002 4803400031|6114574|N04|2020-04-03|Servicio principal|2020-02-22 00:00:00
40005|003 4801303230UN02IZ0UN|003 4801303230|1870937|N04|2020-04-03|Servicio principal|2020-01-24 00:00:00
198959|019 0105903977UNPBUN001|019 0105903977|6124592|N01|2020-06-03|Servicio principal|2020-03-19 00:00:00
114695|015 4802009095UN130F0UN|015 4802009095|6110244|N06|2020-06-03|Servicio principal|2020-02-08 00:00:00
102659|008 4808400049UN03CN0UN|008 4808400049|6108656|N04|2020-04-03|Servicio principal|2020-02-07 00:00:00
237559|003Y4803400035UN040D0UN|003Y4803400035|3598761|N06|2020-06-03|Servicio principal|2020-04-10 00:00:00
219714|004 4801302680UN020D0UN|004 4801302680|6128183|N01|2020-06-03|Servicio sin cuota|2020-03-27 00:00:00
148618|030 4805400079UN03DR0IZ|030 4805400079|6106474|N01|2020-04-03|Servicio sin cuota|2020-02-22 00:00:00
229998|001 4806900087UN020C0UN|001 4806900087|1870861|N01|2020-05-03|Servicio principal|2020-02-22 00:00:00
298222|014 0821101011UN05UN003|014 0821101011|6118035|N04|2020-04-03|Servicio principal|2020-03-04 00:00:00
6787|005 0105106375UN020D0UN|005 0105106375|6096559|N01|2020-03-03|Servicio principal|2020-01-11 00:00:00
327534|002C3902000494UN040I0UN|002C3902000494|6116469|N04|2020-05-03|Servicio principal|2020-03-01 00:00:00
50065|009 3120101490UN010D0UN|009 3120101490|6037654|N06|2020-04-03|Servicio principal|2020-01-19 00:00:00
251825|006 2004505303UN010A0UN|006 2004505303|3604891|N06|2020-06-03|Servicio principal|2020-04-23 00:00:00
245806|005 4802003520UN01DR0UN|005 4802003520|6133924|N06|2020-06-03|Servicio principal|2020-04-24 00:00:00
116515|018 4802000920UN05UN0UN|018 4802000920|6110497|N04|2020-05-03|Servicio principal|2020-02-09 00:00:00
148756|004 4802004280UN010B0UN|004 4802004280|6115187|N06|2020-06-03|Servicio principal|2020-02-29 00:00:00
310170|003 4804400180UN04IZ0UN|003 4804400180|6113462|N01|2020-04-03|Servicio sin cuota|2020-02-29 00:00:00
96462|019 2004501313UN020B0UN|019 2004501313|6107900|N01|2020-05-03|Servicio sin cuota|2020-02-02 00:00:00
310589|001 4808000074UN05IZ0UN|001 4808000074|6138531|N06|2020-06-03|Servicio principal|2020-05-28 00:00:00
82567|002 3123200046UN04DR0UN|002 3123200046|6106154|N06|2020-04-03|Servicio sin cuota|2020-02-01 00:00:00
4129|003 2006401240UN01IZ0UN|003 2006401240|6094827|N01|2020-06-03|Servicio sin cuota|2020-02-12 00:00:00
319436|009 3120100175UN030B0UN|009 3120100175|6104875|N04|2020-05-03|Servicio principal|2020-02-02 00:00:00
94155|003 2007401690UN060A0UN|003 2007401690|6107570|N01|2020-06-03|Servicio sin cuota|2020-02-15 00:00:00
37738|004 4809600089UNPBIZ0UN|004 4809600089|4217790|N06|2020-04-03|Servicio principal|2020-01-15 00:00:00
215911|100 2006905090UNUNUN0UN|100 2006905090|957011|N06|2020-06-03|Servicio principal|2020-03-24 00:00:00
58493|032 4804400338UN010E0UN|032 4804400338|6103103|N01|2020-03-03|Servicio principal|2020-02-07 00:00:00
167546|066 0105904546UN02IZ0UN|066 0105904546|2281232|N01|2020-04-03|Servicio principal|2020-03-01 00:00:00
215940|003 4802600044UNUNUNPOR|003 4802600044|254109|N06|2020-05-03|Servicio principal|2020-03-24 00:00:00
278777|024 4804400074UN060A0UN|024 4804400074|1972617|N06|2020-06-03|Servicio principal|2020-05-15 00:00:00
214527|001 2004507143UNPB0B0UN|001 2004507143|1714484|N06|2020-04-03|Servicio principal|2020-03-24 00:00:00
208723|045 3125800014UN010A0UN|045 3125800014|4233388|N06|2020-04-03|Servicio sin cuota|2020-03-19 00:00:00
168911|004 4802001590UN07CN0UN|004 4802001590|69883|N06|2020-05-03|Servicio sin cuota|2020-03-04 00:00:00
27437|007 4801301730UN060A0UN|007 4801301730|1671138|N06|2020-04-03|Servicio principal|2020-01-11 00:00:00
302686|002 4801301185UN06UN00A|002 4801301185|2295921|N06|2020-04-03|Servicio principal|2020-02-21 00:00:00
137383|090 4802006040UNPBUN0UN|090 4802006040|6113470|N04|2020-05-03|Servicio principal|2020-03-13 00:00:00
267208|008 4807800027UN02UN0UN|008 4807800027|358274|N06|2020-05-03|Servicio principal|2020-01-30 00:00:00
329059|012 0105902310UN030E0UN|012 0105902310|6132313|N06|2020-06-03|Servicio principal|2020-04-17 00:00:00
279076|023 2005101540UN030D0UN|023 2005101540|646976|N06|2020-06-03|Servicio principal|2020-05-16 00:00:00
183215|001 2608900943UN030C0UN|001 2608900943|6121134|N06|2020-04-03|Servicio sin cuota|2020-03-13 00:00:00
244256|054 4802002990UN050C0UN|054 4802002990|6120917|N06|2020-05-03|Servicio principal|2020-03-08 00:00:00
57520|014 0103601445UN040B0UN|014 0103601445|362211|N06|2020-05-03|Servicio principal|2020-01-22 00:00:00
183217|001 2608900943UN030C0UN|001 2608900943|6121134|N06|2020-06-03|Servicio sin cuota|2020-03-13 00:00:00
301140|065 0812401370UN04UN001|065 0812401370|6148069|N06|2020-06-03|Servicio sin cuota|2020-05-28 00:00:00
249929|010 4802009197UN030C0UN|010 4802009197|6127855|N01|2020-06-03|Servicio sin cuota|2020-05-28 00:00:00
212989|022 2007401150UN03IZ0UN|022 2007401150|6126938|N06|2020-06-03|Servicio principal|2020-03-29 00:00:00
219906|005 0105902005UN02IZ0UN|005 0105902005|6128226|N01|2020-06-03|Servicio sin cuota|2020-03-27 00:00:00
283200|004 0804601815E1PBUN001|004 0804601815|6098681|N06|2020-03-03|Servicio sin cuota|2020-01-16 00:00:00
38651|041C4805700001UN020J0UN|041C4805700001|6100824|N06|2020-06-03|Servicio principal|2020-01-17 00:00:00
122811|003 3125800025UN02DR0UN|003 3125800025|6111411|N01|2020-06-03|Servicio principal|2020-02-19 00:00:00
205607|030 2000901250UN060E0UN|030 2000901250|6126069|N06|2020-06-03|Servicio principal|2020-03-18 00:00:00
85324|025 4800200076UN01IZ0UN|025 4800200076|6106106|N04|2020-05-03|Servicio principal|2020-01-31 00:00:00
313735|050 4802009275UN020E0UN|050 4802009275|984583|N04|2020-05-03|Servicio principal|2020-03-19 00:00:00
176927|039 3120100575DR020D0UN|039 3120100575|6119636|N06|2020-06-03|Servicio principal|2020-03-08 00:00:00
338696|029 4802008875UNPBIZ0UN|029 4802008875|4166486|N06|2020-06-03|Servicio principal|2020-01-24 00:00:00
5872|005 4801302760UNPBUN001|005 4801302760|6096210|N01|2020-05-03|Servicio principal|2020-01-04 00:00:00
270065|008 2005901592UN03IZ0UN|008 2005901592|6137132|N01|2020-06-03|Servicio sin cuota|2020-05-10 00:00:00
64103|010 2006502130UN02DR0UN|010 2006502130|6103482|N01|2020-02-03|Servicio sin cuota|2020-01-25 00:00:00
82085|045 4805400035UN020B0UN|045 4805400035|1320753|N04|2020-05-03|Servicio principal|2020-01-31 00:00:00
189641|002 4808200059UN020B0UN|002 4808200059|2341347|N06|2020-06-03|Servicio principal|2020-03-08 00:00:00
47834|018 4802009213UN03DR0UN|018 4802009213|6101642|N06|2020-02-03|Servicio principal|2020-01-18 00:00:00
25710|029 0103601545UNPBUN0UN|029 0103601545|616126|N06|2020-04-03|Servicio principal|2020-01-10 00:00:00
87541|008 3108800169UN010D0UN|008 3108800169|6106752|N06|2020-06-03|Servicio sin cuota|2020-01-31 00:00:00
40360|031 3120101930UN01UN0UN|031 3120101930|6101006|N06|2020-03-03|Servicio principal|2020-01-25 00:00:00
155004|033 2006904470UN010A0UN|033 2006904470|6116175|N01|2020-03-03|Servicio principal|2020-03-01 00:00:00
93126|010 4802006010UN02DR0UN|010 4802006010|1934685|N06|2020-02-03|Servicio principal|2020-01-31 00:00:00
209561|021 0105902870UN040B0UN|021 0105902870|6126946|N06|2020-06-03|Servicio principal|2020-03-22 00:00:00
93544|006 3120102177UNPB0B0UN|006 3120102177|6107498|N06|2020-03-03|Servicio sin cuota|2020-02-08 00:00:00
336236|131 4802002990UN060H0UN|131 4802002990|86561|N06|2020-05-03|Servicio principal|2020-01-30 00:00:00
124670|001 4808000001UN020B0UN|001 4808000001|6111549|N06|2020-06-03|Servicio principal|2020-02-15 00:00:00
19033|030 3108800011UN02IZ0UN|030 3108800011|6098568|N01|2020-06-03|Servicio principal|2020-01-12 00:00:00
336992|146 0801900263UN01UN002|146 0801900263|2177395|N04|2020-06-03|Servicio principal|2020-03-01 00:00:00
194356|069 2006905090UN040C0UN|069 2006905090|6123537|N06|2020-04-03|Servicio principal|2020-03-22 00:00:00
192289|002 2001801401UN010A0UN|002 2001801401|2168574|N06|2020-04-03|Servicio principal|2020-03-20 00:00:00
288819|004 0809602415E101UN002|004 0809602415|6118098|N04|2020-05-03|Servicio principal|2020-02-29 00:00:00
245159|005 4800300098UN01IZ0UN|005 4800300098|6133951|N01|2020-05-03|Servicio principal|2020-04-19 00:00:00
240298|002 4801100051UN040B0UN|002 4801100051|3491998|N06|2020-06-03|Servicio principal|2020-04-16 00:00:00
190952|008 4802005170UN030C0UN|008 4802005170|6122816|N01|2020-05-03|Servicio sin cuota|2020-03-13 00:00:00
291540|018 0801901736UNPBUN001|018 0801901736|6126361|N06|2020-06-03|Servicio sin cuota|2020-03-19 00:00:00
211656|021 4807800028UN04IZ0UN|021 4807800028|236605|N06|2020-05-03|Servicio principal|2020-03-22 00:00:00
330669|054 4804400067UN010B0UN|054 4804400067|6102763|N01|2020-06-03|Servicio sin cuota|2020-01-23 00:00:00
93024|023 2007104190UN060C0UN|023 2007104190|6107419|N04|2020-04-03|Servicio principal|2020-02-02 00:00:00
216019|000 4801700016UNUNUNPOR|000 4801700016|207664|N06|2020-06-03|Servicio principal|2020-03-24 00:00:00
175451|014 4802002155UN070D0UN|014 4802002155|6119560|N01|2020-05-03|Servicio sin cuota|2020-03-02 00:00:00
177482|023 4802008560UNPBUN0UN|023 4802008560|6119096|N01|2020-04-03|Servicio principal|2020-03-06 00:00:00
201986|010 4807800019UN01IZ0UN|010 4807800019|6141045|N06|2020-06-03|Servicio principal|2020-05-10 00:00:00
87248|004 3120100075UN060D0UN|004 3120100075|6106698|N06|2020-05-03|Servicio sin cuota|2020-01-31 00:00:00
310738|010 4805200017UN040C0UN|010 4805200017|6104214|N06|2020-04-03|Servicio sin cuota|2020-02-02 00:00:00
266290|012B2003401310UNPBUN001|012B2003401310|2412852|N01|2020-06-03|Servicio principal|2020-05-15 00:00:00
292687|005 4801302520UN01IZ0UN|005 4801302520|6148056|N01|2020-06-03|Servicio principal|2020-05-27 00:00:00
19806|002 4801300450UN02DR0UN|002 4801300450|6098641|N04|2020-04-03|Servicio principal|2020-01-11 00:00:00
174658|002 2007902710UN050C0UN|002 2007902710|6119352|N01|2020-04-03|Servicio principal|2020-03-06 00:00:00
258942|019 4802009585UN03UN0DR|019 4802009585|6125944|N01|2020-04-03|Servicio principal|2020-03-25 00:00:00
103565|015Y2001701110UN06IZ0UN|015Y2001701110|6108812|N04|2020-05-03|Servicio principal|2020-02-13 00:00:00
172883|001 0105902110UN040F0UN|001 0105902110|6119115|N04|2020-04-03|Servicio principal|2020-03-06 00:00:00
142171|012 4803400008UN030D0UN|012 4803400008|6083891|N01|2020-05-03|Servicio sin cuota|2020-02-21 00:00:00
334975|054 4802200004UN050B0UN|054 4802200004|6121968|N06|2020-06-03|Servicio principal|2020-04-25 00:00:00
57412|018 4802009257UN010B0UN|018 4802009257|2158123|N06|2020-02-03|Servicio principal|2020-01-22 00:00:00
197405|002 4808400043UN01IZ0UN|002 4808400043|6124291|N06|2020-04-03|Servicio principal|2020-03-14 00:00:00
282758|219 0801901733UN02UN001|219 0801901733|6095379|N04|2020-02-03|Servicio principal|2020-01-05 00:00:00
212469|003 2006902805UN05UN00A|003 2006902805|2288129|N01|2020-04-03|Servicio principal|2020-04-02 00:00:00
233385|028 4625025380UN03UN006|028 4625025380|6147246|N06|2020-06-03|Servicio principal|2020-05-28 00:00:00
227136|013 2004503703UNPBUN004|013 2004503703|6102496|N06|2020-05-03|Servicio principal|2020-01-24 00:00:00
312841|008 0105900411UN01IZ0UN|008 0105900411|6102384|N01|2020-03-03|Servicio sin cuota|2020-01-22 00:00:00
1595|012 2006702307UN070A0UN|012 2006702307|6091920|N04|2020-02-03|Servicio principal|2020-01-04 00:00:00
255245|009 4802006480UN04IZ0UN|009 4802006480|6140341|N06|2020-06-03|Servicio principal|2020-05-13 00:00:00
156992|007 2090307019UN07UN00D|007 2090307019|6116394|N06|2020-05-03|Servicio principal|2020-03-04 00:00:00
208230|013 3109700720UN04DR0UN|013 3109700720|4251904|N06|2020-06-03|Servicio sin cuota|2020-03-19 00:00:00
254651|024 0105106075UNPBDR001|024 0105106075|6136149|N04|2020-06-03|Servicio principal|2020-05-28 00:00:00
55551|042 4802009255UN040A0UN|042 4802009255|4232974|N06|2020-05-03|Servicio principal|2020-01-19 00:00:00
